-1.458498500000000000e+06,1.450000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.650000000000000000e+04,1.650000000000000000e+04,1.650000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.650000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.700000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.700000000000000000e+04,1.650000000000000000e+04,1.400000000000000000e+04,1.650000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.400000000000000000e+04,1.650000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.600000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.700000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.500000000000000000e+04,1.700000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03
1.450000000000000000e+04,-1.284998500000000000e+06,1.400000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.500000000000000000e+04,1.350000000000000000e+04,1.300000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,1.300000000000000000e+04,1.300000000000000000e+04,1.500000000000000000e+04,1.250000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.200000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.300000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.350000000000000000e+04,1.300000000000000000e+04,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03
1.500000000000000000e+04,1.400000000000000000e+04,-1.319498500000000000e+06,1.350000000000000000e+04,1.400000000000000000e+04,1.300000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.600000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.300000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.400000000000000000e+04,1.200000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.200000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.600000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03
1.450000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,-1.288998500000000000e+06,1.450000000000000000e+04,1.350000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.300000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.300000000000000000e+04,1.550000000000000000e+04,1.250000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.300000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.300000000000000000e+04,1.400000000000000000e+04,1.250000000000000000e+04,1.300000000000000000e+04,1.500000000000000000e+04,1.300000000000000000e+04,1.350000000000000000e+04,1.500000000000000000e+04,1.350000000000000000e+04,1.500000000000000000e+04,1.300000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03
1.600000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,-1.356998500000000000e+06,1.450000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.500000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.350000000000000000e+04,1.500000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.350000000000000000e+04,1.550000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,7.000000000000000000e+03,7.000000000000000000e+03,7.000000000000000000e+03,7.000000000000000000e+03,7.000000000000000000e+03,7.000000000000000000e+03,7.000000000000000000e+03,7.000000000000000000e+03,7.000000000000000000e+03,7.000000000000000000e+03,7.000000000000000000e+03,7.000000000000000000e+03,7.000000000000000000e+03,7.000000000000000000e+03,7.000000000000000000e+03,7.000000000000000000e+03,7.000000000000000000e+03,7.000000000000000000e+03,7.000000000000000000e+03,7.000000000000000000e+03
1.550000000000000000e+04,1.350000000000000000e+04,1.300000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,-1.276998500000000000e+06,1.400000000000000000e+04,1.300000000000000000e+04,1.250000000000000000e+04,1.350000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.250000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.300000000000000000e+04,1.300000000000000000e+04,1.400000000000000000e+04,1.300000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.300000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.300000000000000000e+04,1.300000000000000000e+04,1.350000000000000000e+04,1.300000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.300000000000000000e+04,1.400000000000000000e+04,1.300000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.350000000000000000e+04,1.350000000000000000e+04,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03
1.600000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,-1.381498500000000000e+06,1.500000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.700000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.650000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.500000000000000000e+04,1.350000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.250000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.300000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.600000000000000000e+04,1.500000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03
1.450000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.300000000000000000e+04,1.500000000000000000e+04,-1.287998500000000000e+06,1.450000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.350000000000000000e+04,1.300000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.350000000000000000e+04,1.350000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.250000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.250000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.250000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.300000000000000000e+04,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03
1.400000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.250000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,-1.253498500000000000e+06,1.450000000000000000e+04,1.450000000000000000e+04,1.300000000000000000e+04,1.300000000000000000e+04,1.350000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.300000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.200000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.200000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.250000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.300000000000000000e+04,1.450000000000000000e+04,1.300000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.300000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.300000000000000000e+04,1.350000000000000000e+04,5.500000000000000000e+03,5.500000000000000000e+03,5.500000000000000000e+03,5.500000000000000000e+03,5.500000000000000000e+03,5.500000000000000000e+03,5.500000000000000000e+03,5.500000000000000000e+03,5.500000000000000000e+03,5.500000000000000000e+03,5.500000000000000000e+03,5.500000000000000000e+03,5.500000000000000000e+03,5.500000000000000000e+03,5.500000000000000000e+03,5.500000000000000000e+03,5.500000000000000000e+03,5.500000000000000000e+03,5.500000000000000000e+03,5.500000000000000000e+03
1.450000000000000000e+04,1.350000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,-1.289998500000000000e+06,1.500000000000000000e+04,1.350000000000000000e+04,1.300000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.300000000000000000e+04,1.350000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.500000000000000000e+04,1.200000000000000000e+04,1.500000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.250000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.300000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.300000000000000000e+04,1.350000000000000000e+04,1.350000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03,6.000000000000000000e+03
