-2.016498500000000000e+06,1.650000000000000000e+04,1.400000000000000000e+04,1.300000000000000000e+04,1.600000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.650000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.700000000000000000e+04,1.600000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.350000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.650000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.600000000000000000e+04,1.600000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.650000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.400000000000000000e+04,1.600000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.600000000000000000e+04,1.500000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.650000000000000000e+04,1.350000000000000000e+04,1.300000000000000000e+04,1.650000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.600000000000000000e+04,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03
1.650000000000000000e+04,-2.005498500000000000e+06,1.450000000000000000e+04,1.250000000000000000e+04,1.650000000000000000e+04,1.450000000000000000e+04,1.300000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.700000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.350000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.350000000000000000e+04,1.600000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.650000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.300000000000000000e+04,1.600000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.550000000000000000e+04,1.350000000000000000e+04,1.350000000000000000e+04,1.650000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.600000000000000000e+04,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03
1.400000000000000000e+04,1.450000000000000000e+04,-1.913498500000000000e+06,1.250000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.300000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.500000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.350000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.300000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.250000000000000000e+04,1.450000000000000000e+04,1.200000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.300000000000000000e+04,1.500000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.300000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.550000000000000000e+04,1.300000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03
1.300000000000000000e+04,1.250000000000000000e+04,1.250000000000000000e+04,-1.637998500000000000e+06,1.250000000000000000e+04,1.300000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.300000000000000000e+04,1.250000000000000000e+04,1.300000000000000000e+04,1.350000000000000000e+04,1.350000000000000000e+04,1.300000000000000000e+04,1.300000000000000000e+04,1.250000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.250000000000000000e+04,1.250000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.300000000000000000e+04,1.300000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.350000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.300000000000000000e+04,1.300000000000000000e+04,1.150000000000000000e+04,1.300000000000000000e+04,1.250000000000000000e+04,1.300000000000000000e+04,1.300000000000000000e+04,1.250000000000000000e+04,1.250000000000000000e+04,1.300000000000000000e+04,1.350000000000000000e+04,1.200000000000000000e+04,1.250000000000000000e+04,1.250000000000000000e+04,1.200000000000000000e+04,1.250000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.300000000000000000e+04,1.250000000000000000e+04,1.250000000000000000e+04,1.350000000000000000e+04,1.250000000000000000e+04,1.200000000000000000e+04,1.350000000000000000e+04,1.150000000000000000e+04,1.300000000000000000e+04,1.250000000000000000e+04,1.300000000000000000e+04,1.250000000000000000e+04,1.250000000000000000e+04,1.200000000000000000e+04,1.250000000000000000e+04,1.300000000000000000e+04,1.250000000000000000e+04,1.350000000000000000e+04,1.250000000000000000e+04,1.200000000000000000e+04,1.300000000000000000e+04,1.200000000000000000e+04,1.250000000000000000e+04,1.350000000000000000e+04,1.200000000000000000e+04,1.300000000000000000e+04,1.150000000000000000e+04,1.100000000000000000e+04,1.400000000000000000e+04,1.100000000000000000e+04,1.250000000000000000e+04,1.300000000000000000e+04,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03
1.600000000000000000e+04,1.650000000000000000e+04,1.550000000000000000e+04,1.250000000000000000e+04,-2.117498500000000000e+06,1.550000000000000000e+04,1.350000000000000000e+04,1.700000000000000000e+04,1.700000000000000000e+04,1.700000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.600000000000000000e+04,1.650000000000000000e+04,1.700000000000000000e+04,1.500000000000000000e+04,1.750000000000000000e+04,1.600000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.600000000000000000e+04,1.650000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.500000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.700000000000000000e+04,1.700000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.550000000000000000e+04,1.650000000000000000e+04,1.600000000000000000e+04,1.500000000000000000e+04,1.650000000000000000e+04,1.600000000000000000e+04,1.350000000000000000e+04,1.650000000000000000e+04,1.350000000000000000e+04,1.650000000000000000e+04,1.700000000000000000e+04,1.650000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.700000000000000000e+04,1.650000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.700000000000000000e+04,1.600000000000000000e+04,1.650000000000000000e+04,1.650000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.750000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.700000000000000000e+04,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03
1.400000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.300000000000000000e+04,1.550000000000000000e+04,-1.925498500000000000e+06,1.400000000000000000e+04,1.600000000000000000e+04,1.600000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.300000000000000000e+04,1.600000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.250000000000000000e+04,1.550000000000000000e+04,1.300000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.300000000000000000e+04,1.300000000000000000e+04,1.600000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.350000000000000000e+04,1.500000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.300000000000000000e+04,1.650000000000000000e+04,1.300000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03,6.500000000000000000e+03
1.400000000000000000e+04,1.300000000000000000e+04,1.300000000000000000e+04,1.350000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,-1.758998500000000000e+06,1.450000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.300000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.300000000000000000e+04,1.350000000000000000e+04,1.350000000000000000e+04,1.300000000000000000e+04,1.350000000000000000e+04,1.350000000000000000e+04,1.300000000000000000e+04,1.300000000000000000e+04,1.400000000000000000e+04,1.300000000000000000e+04,1.300000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.250000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,1.300000000000000000e+04,1.300000000000000000e+04,1.250000000000000000e+04,1.400000000000000000e+04,1.300000000000000000e+04,1.250000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,1.250000000000000000e+04,1.350000000000000000e+04,1.250000000000000000e+04,1.350000000000000000e+04,1.350000000000000000e+04,1.350000000000000000e+04,1.300000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.300000000000000000e+04,1.350000000000000000e+04,1.250000000000000000e+04,1.400000000000000000e+04,1.300000000000000000e+04,1.400000000000000000e+04,1.300000000000000000e+04,1.350000000000000000e+04,1.250000000000000000e+04,1.250000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.250000000000000000e+04,1.250000000000000000e+04,1.350000000000000000e+04,1.300000000000000000e+04,1.250000000000000000e+04,1.350000000000000000e+04,1.250000000000000000e+04,1.350000000000000000e+04,1.300000000000000000e+04,1.150000000000000000e+04,1.500000000000000000e+04,1.200000000000000000e+04,1.250000000000000000e+04,1.350000000000000000e+04,5.000000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+03
1.600000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.400000000000000000e+04,1.700000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,-2.121498500000000000e+06,1.700000000000000000e+04,1.700000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.650000000000000000e+04,1.700000000000000000e+04,1.650000000000000000e+04,1.500000000000000000e+04,1.800000000000000000e+04,1.650000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.650000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.600000000000000000e+04,1.650000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.650000000000000000e+04,1.650000000000000000e+04,1.650000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.650000000000000000e+04,1.650000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.400000000000000000e+04,1.650000000000000000e+04,1.400000000000000000e+04,1.600000000000000000e+04,1.700000000000000000e+04,1.650000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.600000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.700000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.650000000000000000e+04,1.600000000000000000e+04,1.650000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.600000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.600000000000000000e+04,1.500000000000000000e+04,1.650000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.750000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.700000000000000000e+04,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03,8.500000000000000000e+03
1.550000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.350000000000000000e+04,1.700000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.700000000000000000e+04,-2.071998500000000000e+06,1.650000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.650000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.700000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.600000000000000000e+04,1.650000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.650000000000000000e+04,1.550000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.350000000000000000e+04,1.550000000000000000e+04,1.250000000000000000e+04,1.600000000000000000e+04,1.600000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.600000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.400000000000000000e+04,1.350000000000000000e+04,1.650000000000000000e+04,1.600000000000000000e+04,1.700000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.700000000000000000e+04,1.350000000000000000e+04,1.450000000000000000e+04,1.650000000000000000e+04,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03
1.650000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.300000000000000000e+04,1.700000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.700000000000000000e+04,1.650000000000000000e+04,-2.080998500000000000e+06,1.500000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.650000000000000000e+04,1.650000000000000000e+04,1.500000000000000000e+04,1.700000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.600000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.700000000000000000e+04,1.600000000000000000e+04,1.700000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.600000000000000000e+04,1.400000000000000000e+04,1.600000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.600000000000000000e+04,1.350000000000000000e+04,1.600000000000000000e+04,1.650000000000000000e+04,1.650000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.600000000000000000e+04,1.450000000000000000e+04,1.700000000000000000e+04,1.500000000000000000e+04,1.500000000000000000e+04,1.450000000000000000e+04,1.350000000000000000e+04,1.600000000000000000e+04,1.500000000000000000e+04,1.650000000000000000e+04,1.550000000000000000e+04,1.500000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.550000000000000000e+04,1.450000000000000000e+04,1.650000000000000000e+04,1.450000000000000000e+04,1.400000000000000000e+04,1.700000000000000000e+04,1.500000000000000000e+04,1.400000000000000000e+04,1.600000000000000000e+04,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03
